# Metadata: depth=2750, lmax=18
# -------------------------------------------------
,lon1,lat1,GLAD-M35,SEMUCB-WM1,SPiRaL-1.4,TX2019slab,Cluster,resp_C0,resp_C1,resp_C2
61,53.66663386741256,59.081212497560706,-0.1855736876937245,-0.0021669090065415,-0.0621176933766561,-0.3876121361530866,1,0.002946944033893841,0.7055386474837033,0.29151440848240295
62,45.84824886720393,57.85621548007871,-0.495797949697752,-0.3433347285637464,-0.8139052348370585,-0.4458767515159386,1,0.08180548201814133,0.9020880025828706,0.0161065153989879
63,38.47118516225112,56.1414441683991,-0.316420848079902,-0.1333622636606123,-1.001226897339189,-0.3092594565856095,1,0.03686003814978563,0.9379577479667053,0.025182213883509066
64,31.717474411461005,53.99999999999999,0.158582064390621,0.2612589554411177,-0.495123453792108,-0.0652981511194434,2,0.001028504321920788,0.43020205891851315,0.5687694367595663
65,25.673272648945545,51.518728441342056,0.6422863765543583,0.6654548900011674,0.2486204005731119,0.1630427149834842,2,1.264565737092265e-06,0.022135906839734768,0.9778628285945283
66,20.345807614338355,48.79382394997177,0.9956008054923098,0.7458490130150774,0.8208975398538517,0.2202590157643238,2,4.646917515733237e-08,0.005898225498093947,0.9941017280327309
67,15.69135581695025,45.91906203857067,0.999881572575096,0.6474740217057446,0.7859357319913308,0.0932078826428418,2,9.475187550691392e-08,0.008084505517013075,0.9919153997311113
68,11.640723136770607,42.97806765862786,0.7332743776655787,0.579854384778713,0.4481913257640264,-0.111196365631535,2,8.326737413090598e-07,0.03139832913866792,0.9686008381875909
69,8.116967646568709,40.04032934176313,0.1973320027579627,0.413335300061706,0.0998783637046993,-0.2716492672226957,2,5.2148064490270704e-05,0.2519284765805368,0.7480193753549732
70,5.0455936519014095,37.16004220478954,-0.4085904925551674,0.0072727639821175,-0.1464450868563603,-0.3701289146682771,1,0.005528393775472204,0.847466884377309,0.1470047218472189
71,2.359381430953886,34.376819941611124,-0.9451799478607854,-0.4730956781080196,-0.4053466646568138,-0.5070795603692939,1,0.14505680282782746,0.8497770549283616,0.005166142243810944
72,96.15662931139232,59.161927575302485,1.0795128903230409,0.7565690875884274,1.4734880408379891,1.2538621127437053,2,3.304826920199113e-07,0.009509048723185374,0.9904906207941226
73,103.01520404622276,59.763461172892,1.0866607601943628,0.9221217575974086,1.329633655509217,1.2036942439821006,2,5.644162360908691e-08,0.00438546683344584,0.9956144767249303
74,110.47525270588635,59.9993016074299,1.1266403577942223,1.0465581042450487,1.1468288115707224,1.0003822021524575,2,8.908849402509329e-09,0.0019500939642159811,0.9980498971269345
75,118.33996737076421,59.790094692779775,1.087974392919963,0.8267144743103298,0.8331404564910228,0.6956457878570609,2,4.270094960799474e-08,0.00226460118854454,0.997735356110506
76,126.33336613258746,59.081212497560706,0.9459029008900106,0.6056337043264857,0.4770159786979297,0.4886597373529689,2,5.20055472844179e-07,0.004993345993113372,0.9950061339514138
77,134.15175113279608,57.85621548007871,0.883780194556256,0.2830733279554422,0.3260703751998196,0.4508195037779683,2,8.25573132420891e-06,0.00856426816469065,0.9914274761039852
78,141.52881483774888,56.1414441683991,0.9964873904287888,0.055599236257374,0.414670274816381,0.5016865759287783,2,2.6502390535484686e-05,0.006733840303611184,0.9932396573058533
79,148.282525588539,53.99999999999999,1.0615239966839702,0.0943666722540264,0.4875086490795383,0.441296922698472,2,1.5234729656330002e-05,0.005735787564507916,0.9942489777058359
80,154.32672735105447,51.518728441342056,0.8329325602157507,0.139520263644331,0.3972689473689466,0.2215508427103236,2,1.9558782007003442e-05,0.01422818969362043,0.9857522515243724
81,159.65419238566164,48.79382394997177,0.4516154813987865,0.3277851572733423,0.3180163587591026,0.0005514073545706,2,1.89789844282002e-05,0.05747589590989647,0.9425051251056753
82,164.30864418304978,45.91906203857067,0.3739979917208443,0.3538635380448804,0.4800530766038418,-0.0274515049267083,2,1.3211751235483715e-05,0.06849933215497464,0.9314874560937899
83,168.3592768632294,42.97806765862786,0.4877136094324167,0.1844944516686069,0.5621865026921459,0.0252740974552719,2,2.4966890585524934e-05,0.04772403946463889,0.9522509936447755
